awb,breadth,buyer_city,buyer_pin,cancelled_date,current_status,delivered_date,delivery_attempt_count,dispatch_date,heavy,height,last_mile_arrival_date,last_modified,length,order_created_date,order_id,price,product_category,product_id,product_name,product_price,product_qty,promised_date,return_cause,reverse_logistics_booked_date,reverse_logistics_date,reverse_logistics_delivered_date,rto_date,rto_delivered_date,seller_city,seller_pin,shipper_confirmation_date,shipper_name,shipping_cost,weight
212398,70,$$,84605,,DEL,,1,17-12-2015 04:20,TRUE,52,17-12-2015 13:27,09-12-2015 14:56,86,14-12-2015 08:51,661688a2-5ee1-4a81-90cb-1f8460516cab,xxx,Decoratives,af78250c-795c-4bc5-a1ce-4a8c956819fb,Ishin Cotton Blue Saree,393673,24,19-12-2015 04:20,,,,,,,Lake Drew,26410,14-12-2015 18:49,SHPR478,888,34
79912,6,$$,84605,,DEL,,3,17-12-2015 12:28,TRUE,56,17-12-2015 12:45,29-12-2015 16:55,45,01-12-2015 05:30,55dc6ba1-fbab-4714-9ff5-27f205affc00,xxx,PowerBanks,fade18ec-fa0f-4d14-8799-520fc6b3e83b,Ishin Cotton Blue Saree,393673,19,22-12-2015 02:28,,,,,,,Lake Drew,8061,17-12-2015 02:24,SHPR479,888,47
690435,49,$$,84605,,DEL,,1,11-12-2015 19:37,TRUE,21,,21-12-2015 06:07,86,03-12-2015 03:38,8be2632c-c6e8-4771-b380-b1c4fa3b4ac0,xxx,PowerBanks,6f0bcc21-0427-455b-8983-143cc9686f31,Ishin Cotton Blue Saree,393673,28,19-12-2015 12:14,,,,,,,Lake Drew,67913,06-12-2015 02:28,SHPR480,888,46
837337,16,$$,84605,,DEL,,1,12-12-2015 00:03,TRUE,43,19-12-2015 20:36,07-12-2015 15:49,32,04-12-2015 17:00,e8f03c3a-567e-4048-9abb-33493f1d6d50,xxx,Mobiles,a01242b4-e5a7-4209-8a79-a988ce24aab2,Ishin Cotton Blue Saree,393673,21,22-12-2015 00:02,,,,,,,Lake Drew,59932,10-12-2015 18:21,SHPR481,888,33
376580,75,$$,84605,,DEL,,1,17-12-2015 14:16,FALSE,98,18-12-2015 21:36,10-12-2015 22:11,73,12-12-2015 08:25,1ca93ef4-12cc-4950-a18a-345cfdf33cbb,xxx,Fitness,21fe3892-cba6-4d75-9419-aa4232444ee7,Ishin Cotton Blue Saree,393673,24,19-12-2015 21:44,,,,,,,Lake Drew,90553,15-12-2015 01:40,SHPR482,888,3
625131,82,$$,84605,,DEL,21-12-2015 21:48,1,17-12-2015 06:11,FALSE,60,17-12-2015 09:49,02-12-2015 22:58,79,02-12-2015 10:27,cee9e097-2bf2-4268-a6f9-cd3d8a5fe4cd,xxx,Fitness,00abc981-3dc7-429b-8382-848c3563067f,Ishin Cotton Blue Saree,393673,2,21-12-2015 23:18,,,,,,,Lake Drew,83863,15-12-2015 20:16,SHPR483,888,24
376859,76,$$,84605,,DEL,,1,18-12-2015 13:32,FALSE,4,19-12-2015 07:10,23-12-2015 06:59,4,12-12-2015 15:33,296ceeba-fae0-49d0-8506-1cc7ea9dd2c8,xxx,Fitness,bdb183f3-599f-4e47-9259-24f927b955c1,Ishin Cotton Blue Saree,393673,29,22-12-2015 08:04,,,,,,,Lake Drew,24696,14-12-2015 16:54,SHPR484,888,95
953985,62,$$,84605,,DEL,,3,19-12-2015 22:33,FALSE,36,20-12-2015 10:52,18-12-2015 19:48,21,11-12-2015 02:50,dbb52969-a3f8-498a-91fa-072f752666a7,xxx,Luggage,d230454f-fde8-46e0-9636-0d3fe44d7e13,Ishin Cotton Blue Saree,393673,5,20-12-2015 13:31,,,,,,,Lake Drew,26794,16-12-2015 03:21,SHPR485,888,86
670931,38,$$,84605,,DEL,22-12-2015 00:16,6,14-12-2015 23:40,TRUE,72,18-12-2015 14:07,12-12-2015 03:07,27,04-12-2015 14:01,ad7c41ec-3a75-4aef-b8e3-873f2deacfca,xxx,Furnishing,a4b59f2d-7039-4730-a002-78e999c6ea8c,Ishin Cotton Blue Saree,393673,2,20-12-2015 16:47,,,,,,,Lake Drew,57165,12-12-2015 20:00,SHPR486,888,46
342907,17,$$,84605,,DEL,,1,11-12-2015 05:50,FALSE,19,20-12-2015 20:36,09-12-2015 13:57,37,09-12-2015 02:19,fb520279-875f-4eb8-ae46-68fc60cacbb5,xxx,Clothing,ae40a093-ae5c-4e52-b5c2-067b0711b796,Ishin Cotton Blue Saree,393673,10,22-12-2015 02:04,,,,,,,Lake Drew,90427,11-12-2015 00:30,SHPR487,888,21
567907,1,$$,84605,27-12-2015 18:06,DEL,,5,20-12-2015 03:53,TRUE,68,20-12-2015 19:41,10-12-2015 07:07,4,08-12-2015 17:50,46115d7a-a60f-46a3-a0d5-40ee8da67cb5,xxx,Decoratives,9328527c-2b05-48f6-a808-36d6a33d55c2,Ishin Cotton Blue Saree,393673,23,22-12-2015 11:52,,,,,02-12-2015 15:15,03-12-2015 23:04,Lake Drew,16777,16-12-2015 17:01,SHPR488,888,96
886465,7,$$,84605,,DEL,,1,,FALSE,78,,09-12-2015 17:47,89,13-12-2015 01:57,507c8070-7190-40f8-955a-34ef1b609e87,xxx,PowerBanks,b40a4dce-b555-442d-b4ba-398a2722e614,Ishin Cotton Blue Saree,393673,23,21-12-2015 20:39,,,,,,,Lake Drew,59373,,SHPR489,888,1
133908,3,$$,84605,28-12-2015 01:18,DEL,,1,12-12-2015 21:26,TRUE,45,20-12-2015 05:34,04-12-2015 17:29,89,08-12-2015 18:33,aee25baa-fa65-4931-996a-5fa63c45b18a,xxx,Sports,82b1330e-c677-4cbe-9ab7-3327603a4011,Ishin Cotton Blue Saree,393673,7,22-12-2015 05:34,,,,,27-12-2015 20:30,04-12-2015 15:59,Lake Drew,21396,09-12-2015 18:01,SHPR490,888,80
305751,6,$$,84605,,DEL,,1,19-12-2015 21:20,FALSE,89,21-12-2015 17:49,20-12-2015 13:41,6,07-12-2015 20:28,e3d8e397-cf78-49fa-b9b2-598647025a7d,xxx,Mobiles,d8977bf8-82ed-40ea-9a2f-52d3f170e994,Ishin Cotton Blue Saree,393673,14,22-12-2015 14:59,person_unavailable,,,,26-12-2015 11:33,05-12-2015 02:04,Lake Drew,39756,16-12-2015 03:21,SHPR491,888,21
961984,84,$$,84605,,DEL,,1,,FALSE,50,,25-12-2015 20:30,39,01-12-2015 15:56,903fbe10-66ff-4cd7-9cfe-9231760e80fb,xxx,Fitness,038225e7-4982-401c-bdb8-fb4299e3bd07,Ishin Cotton Blue Saree,393673,39,21-12-2015 15:46,,,,,,,Lake Drew,25612,,SHPR492,888,47
911298,88,$$,84605,,DEL,,1,12-12-2015 09:34,FALSE,23,15-12-2015 18:07,29-12-2015 11:27,12,07-12-2015 12:33,2dbeb927-b7e4-47dc-9cb7-f1b86684d04f,xxx,Sports,b3bf791a-d243-4f27-b209-45fde95c4b41,Ishin Cotton Blue Saree,393673,37,18-12-2015 11:35,,,,,,,Lake Drew,71036,11-12-2015 18:55,SHPR493,888,53
99635,35,$$,84605,,DEL,19-12-2015 17:35,1,15-12-2015 02:09,FALSE,97,19-12-2015 14:05,11-12-2015 16:58,35,03-12-2015 20:28,4cac86a4-1d2e-4cba-bc7d-209be340f83a,xxx,Decoratives,891f01c3-4e2c-449a-8e78-99dd27edb1f2,Ishin Cotton Blue Saree,393673,24,20-12-2015 07:38,,,,,,,Lake Drew,66608,11-12-2015 23:46,SHPR494,888,68
714577,28,$$,84605,,DEL,,1,,FALSE,37,,10-12-2015 08:28,59,04-12-2015 00:27,d3ceed30-2816-47d4-8514-074a63547ca1,xxx,Decoratives,0aa7eadb-b5b8-4bac-8d35-d50fda16bac6,Ishin Cotton Blue Saree,393673,8,,damaged_product,19-12-2015 10:21,12-12-2015 09:33,14-12-2015 16:19,,,Lake Drew,15380,,SHPR495,888,35
183591,67,$$,84605,,DEL,,1,20-12-2015 01:30,FALSE,40,21-12-2015 19:03,27-12-2015 04:57,13,13-12-2015 06:38,0aa373c1-be70-49c9-97dd-e436fd3cdb0a,xxx,Luggage,3213e14f-64fb-4bb9-bd74-9fb386e37443,Ishin Cotton Blue Saree,393673,22,21-12-2015 19:59,,,,,,,Lake Drew,29767,18-12-2015 15:32,SHPR496,888,91
635780,45,$$,84605,,DEL,,5,18-12-2015 00:54,FALSE,8,18-12-2015 01:07,07-12-2015 10:05,48,11-12-2015 09:09,f08a3cc0-4510-4bd9-8e59-84161a0950a8,xxx,PowerBanks,46bf4143-1fa5-4d52-8e1a-766087bdef6f,Ishin Cotton Blue Saree,393673,2,21-12-2015 09:42,person_unavailable,,,,11-12-2015 15:30,08-12-2015 11:06,Lake Drew,3188,15-12-2015 20:24,SHPR497,888,71
188344,1,$$,84605,,DEL,,1,16-12-2015 14:41,TRUE,54,19-12-2015 20:59,24-12-2015 05:25,56,07-12-2015 19:19,00dcb9f3-f17b-41d0-a01c-1228c5af4b31,xxx,Fitness,2375b084-acf0-42c2-97c6-e2bd22c9013d,Ishin Cotton Blue Saree,393673,5,21-12-2015 22:15,,,,,,,Lake Drew,14260,15-12-2015 21:15,SHPR498,888,40
321442,59,$$,84605,,DEL,22-12-2015 00:57,1,19-12-2015 07:16,TRUE,43,21-12-2015 15:39,17-12-2015 03:14,3,09-12-2015 19:47,9cde887c-f72b-4bab-a2d1-89d622f2dd97,xxx,Clothing,b44da673-f7e1-4367-83c8-0e9f94656242,Ishin Cotton Blue Saree,393673,32,22-12-2015 13:43,,,,,,,Lake Drew,18657,19-12-2015 03:56,SHPR499,888,71
449918,85,$$,84605,,DEL,,5,16-12-2015 00:30,TRUE,73,,30-12-2015 17:54,13,09-12-2015 08:32,f6f81f56-45d3-4325-baac-ae889fbe20e0,xxx,ComputersandPeripherals,ecdebf98-fa84-4c59-9b0a-aa5084c1d2b3,Ishin Cotton Blue Saree,393673,15,21-12-2015 03:54,,,,,,,Lake Drew,98509,12-12-2015 05:52,SHPR500,888,67
552676,45,$$,84605,,DEL,,1,20-12-2015 18:53,TRUE,26,21-12-2015 13:15,10-12-2015 02:26,93,05-12-2015 20:52,152e5291-2385-445c-b193-731cccaf851a,xxx,Sports,da4ce58b-2905-44eb-8708-7805ffdac0d5,Ishin Cotton Blue Saree,393673,36,22-12-2015 07:09,,,,,,,Lake Drew,9471,07-12-2015 14:32,SHPR501,888,45
309914,31,$$,84605,,DEL,,1,17-12-2015 19:19,FALSE,7,19-12-2015 23:00,20-12-2015 18:54,78,04-12-2015 14:02,69b3bc7d-f26d-4104-8189-4a87fa452bb6,xxx,PowerBanks,cab260c1-19f9-449b-9dbd-c0f3c3f0a4f0,Ishin Cotton Blue Saree,393673,20,21-12-2015 06:40,COD_denied,,,,25-12-2015 22:30,26-12-2015 00:28,Lake Drew,66934,16-12-2015 14:57,SHPR502,888,96
618429,18,$$,84605,,DEL,,1,11-12-2015 07:35,TRUE,37,,26-12-2015 14:18,22,02-12-2015 08:11,8a7954be-4239-40e4-a82f-97279100c458,xxx,Mobiles,287c608c-906b-46b2-8f34-aaf6b2dc0bcd,Ishin Cotton Blue Saree,393673,35,18-12-2015 02:39,,,,,,,Lake Drew,85982,03-12-2015 23:55,SHPR503,888,43
626222,34,$$,84605,,DEL,,1,18-12-2015 23:48,FALSE,24,,07-12-2015 16:12,66,08-12-2015 19:46,df625660-c755-4a49-93aa-143d2e59a41e,xxx,Fitness,30125630-f6b1-4a3c-ad6f-d0a9c8b632ed,Ishin Cotton Blue Saree,393673,29,22-12-2015 16:56,,,,,,,Lake Drew,1969,15-12-2015 23:46,SHPR504,888,5
113143,69,$$,84605,,DEL,22-12-2015 09:44,1,18-12-2015 14:01,FALSE,7,19-12-2015 20:56,19-12-2015 22:56,67,10-12-2015 03:15,c93b418b-ad03-482a-a42d-7ae97eab5618,xxx,Fitness,de3ab529-d2c0-4a04-8ee4-61233d107ba9,Ishin Cotton Blue Saree,393673,11,20-12-2015 20:37,,,,,,,Lake Drew,92021,15-12-2015 21:10,SHPR505,888,1
524131,93,$$,84605,,DEL,,1,19-12-2015 13:17,FALSE,65,,03-12-2015 16:28,53,08-12-2015 19:39,68ea7e5c-fa0d-4c50-b814-11149648404f,xxx,ComputersandPeripherals,2022e826-a13d-40e5-85a0-bf660b844dd9,Ishin Cotton Blue Saree,393673,26,21-12-2015 13:04,,,,,,,Lake Drew,22111,10-12-2015 13:50,SHPR506,888,68
422144,76,$$,84605,,DEL,,1,20-12-2015 12:44,TRUE,39,,22-12-2015 18:09,36,07-12-2015 06:47,c2d355e9-35b0-4a99-a742-8d0470d7f7db,xxx,Decoratives,e86123d7-b637-4a42-88d0-0db93086e3e5,Ishin Cotton Blue Saree,393673,1,22-12-2015 05:30,,,,,,,Lake Drew,13402,19-12-2015 22:36,SHPR507,888,43
162845,27,$$,84605,,DEL,,1,11-12-2015 21:13,TRUE,21,17-12-2015 00:36,05-12-2015 14:20,62,05-12-2015 06:57,511ea9fa-1000-4039-a58a-25d3defd649b,xxx,Fitness,a51dd30e-6595-4ffe-a992-3693314efdde,Ishin Cotton Blue Saree,393673,32,17-12-2015 21:31,,,,,,,Lake Drew,62458,09-12-2015 08:25,SHPR508,888,65
259044,15,$$,84605,,DEL,,1,,TRUE,60,,02-12-2015 22:10,23,13-12-2015 02:13,bccf4877-9303-488d-aef5-0e0b975594d6,xxx,ComputersandPeripherals,22420eb1-7ec8-4dfd-bc7b-3ea4b849b0d1,Ishin Cotton Blue Saree,393673,31,22-12-2015 03:19,,,,,,,Lake Drew,57301,,SHPR509,888,54
816633,8,$$,84605,,DEL,22-12-2015 10:54,1,20-12-2015 04:22,FALSE,18,20-12-2015 12:21,28-12-2015 02:02,93,10-12-2015 23:07,f7baa54d-43ec-4329-a473-5474d74eac6e,xxx,Clothing,8d233cc3-33d2-42e3-a5c4-a7b14123b99d,Ishin Cotton Blue Saree,393673,19,22-12-2015 23:21,,,,,,,Lake Drew,49068,16-12-2015 20:36,SHPR510,888,62
633140,6,$$,84605,,DEL,20-12-2015 04:55,1,17-12-2015 22:01,TRUE,25,18-12-2015 18:47,02-12-2015 19:07,92,04-12-2015 18:28,8a66771c-6036-4ad2-a63f-45eab09e5380,xxx,Tablets,54327acd-b21e-4bef-8f71-948718b4506d,Ishin Cotton Blue Saree,393673,21,20-12-2015 17:16,,,,,,,Lake Drew,94605,12-12-2015 03:51,SHPR511,888,94
413216,28,$$,84605,,DEL,,1,,FALSE,72,,14-12-2015 20:56,57,02-12-2015 08:26,62f7a55f-92a2-4b62-9c89-67962bb24dc2,xxx,Tablets,0dce8724-39ef-4700-a4d9-76c588b4629f,Ishin Cotton Blue Saree,393673,36,21-12-2015 09:51,,,,,,,Lake Drew,55008,,SHPR512,888,71
910984,85,$$,84605,,DEL,,1,,TRUE,1,,17-12-2015 10:23,70,14-12-2015 04:59,9458fb04-b4b9-4bbd-8578-73b9e0fa952a,xxx,PowerBanks,f65b60bf-64ff-49e7-a41a-4ee6181932e8,Ishin Cotton Blue Saree,393673,26,,defective_product,23-12-2015 08:37,11-12-2015 14:21,08-12-2015 05:38,,,Lake Drew,25507,,SHPR513,888,36
233950,97,$$,84605,,DEL,22-12-2015 05:33,1,18-12-2015 12:52,TRUE,71,20-12-2015 10:52,21-12-2015 20:19,29,13-12-2015 03:23,95c2c6f4-64f4-4593-88c6-4d72449c4d56,xxx,Sports,efd3569a-4e46-4c0b-9fc1-ba113e8fbdb1,Ishin Cotton Blue Saree,393673,39,22-12-2015 00:51,,,,,,,Lake Drew,70973,17-12-2015 10:56,SHPR514,888,51
982518,2,$$,84605,,DEL,,1,,FALSE,91,,16-12-2015 16:47,19,12-12-2015 22:40,04fc9c40-b789-407e-b725-1c1600cab3d3,xxx,PowerBanks,1218f3bd-e853-4a64-b33f-874ee4c3d31b,Ishin Cotton Blue Saree,393673,6,20-12-2015 15:55,,,,,,,Lake Drew,53587,,SHPR515,888,50
125008,9,$$,84605,,DEL,22-12-2015 10:42,4,19-12-2015 09:48,TRUE,48,20-12-2015 12:33,06-12-2015 22:47,84,02-12-2015 16:29,fde96ff3-af19-4743-8900-6e321e32b9f7,xxx,Sports,433c575c-5852-4f00-82f8-56f0476ad0c3,Ishin Cotton Blue Saree,393673,22,22-12-2015 15:17,,,,,,,Lake Drew,59013,16-12-2015 10:18,SHPR516,888,39
745510,8,$$,84605,,DEL,22-12-2015 20:28,1,19-12-2015 23:48,TRUE,23,20-12-2015 21:29,06-12-2015 19:11,11,06-12-2015 03:18,6d19bd63-634b-4990-926d-ae1f1bd7dbb6,xxx,Fitness,db641bf2-17a2-427e-9c83-2b549dd1d57c,Ishin Cotton Blue Saree,393673,7,22-12-2015 15:40,,,,,,,Lake Drew,59469,19-12-2015 17:37,SHPR517,888,99
687249,27,$$,84605,,DEL,,1,14-12-2015 20:33,FALSE,63,,11-12-2015 20:02,52,01-12-2015 02:35,2957b97b-d00f-4f85-8f24-5af05f40db2a,xxx,Clothing,7f7919fa-378b-4be1-9e55-99ff865c1b03,Ishin Cotton Blue Saree,393673,28,21-12-2015 06:28,,,,,,,Lake Drew,73783,05-12-2015 22:00,SHPR518,888,69
332644,37,$$,84605,,DEL,,1,17-12-2015 05:51,FALSE,72,19-12-2015 11:20,03-12-2015 12:50,5,09-12-2015 23:11,b56a270b-fba7-4608-bd7b-83d97cf97e04,xxx,Luggage,730fbba0-8b2f-47eb-8299-c6e5620b39cf,Ishin Cotton Blue Saree,393673,34,20-12-2015 21:02,,,,,,,Lake Drew,68528,13-12-2015 06:57,SHPR519,888,42
938644,37,$$,84605,,DEL,18-12-2015 16:47,1,18-12-2015 00:42,FALSE,87,18-12-2015 11:24,16-12-2015 22:52,60,13-12-2015 03:57,ef2ae2f0-93c7-449c-b933-fa61fd953cf9,xxx,PowerBanks,9e71d1d8-3c81-46cd-9558-d8a7d34558dd,Ishin Cotton Blue Saree,393673,21,22-12-2015 07:15,,,,,,,Lake Drew,57520,14-12-2015 10:32,SHPR520,888,97
399275,83,$$,84605,,DEL,,1,16-12-2015 00:32,TRUE,9,,24-12-2015 11:03,31,01-12-2015 03:00,24aea827-fd89-4487-895d-c9c446b4bcf2,xxx,Furnishing,1d4db84b-8532-446e-a0a8-9d3fbc05a04f,Ishin Cotton Blue Saree,393673,3,22-12-2015 19:07,,,,,,,Lake Drew,99255,02-12-2015 23:56,SHPR521,888,77
999677,66,$$,84605,,DEL,,1,,FALSE,33,,25-12-2015 17:54,19,09-12-2015 07:03,692ea8fb-45cf-41b3-9812-f284c302c063,xxx,Decoratives,1d92921a-a854-49e6-85f8-e2041dc742d4,Ishin Cotton Blue Saree,393673,26,22-12-2015 22:44,,,,,,,Lake Drew,58061,,SHPR522,888,40
468229,24,$$,84605,,DEL,,4,17-12-2015 15:51,TRUE,92,,23-12-2015 04:41,84,05-12-2015 07:55,a42da4c0-5920-4564-bef2-8aed6a454cbb,xxx,Clothing,6ef00c1e-a7f0-4fab-a033-b25e55ef8504,Ishin Cotton Blue Saree,393673,37,21-12-2015 23:22,,,,,,,Lake Drew,93175,08-12-2015 06:47,SHPR523,888,65
29756,86,$$,84605,,DEL,,1,,TRUE,91,,18-12-2015 23:02,5,08-12-2015 18:53,f5d105e4-0420-4666-ae01-4b0c948a3605,xxx,Tablets,5e8ac9cd-b3dc-44e9-b4b5-c3bae2caf838,Ishin Cotton Blue Saree,393673,5,21-12-2015 15:04,,,,,,,Lake Drew,50448,,SHPR524,888,14
710778,73,$$,84605,,DEL,,1,16-12-2015 01:18,TRUE,68,17-12-2015 23:49,12-12-2015 08:39,74,01-12-2015 19:45,243c4120-edf4-4d3d-9f12-37ea95aa0693,xxx,Furnishing,d7336a45-5e7b-4485-b8f2-7f33c434bac8,Ishin Cotton Blue Saree,393673,23,22-12-2015 01:20,,,,,,,Lake Drew,26259,16-12-2015 00:35,SHPR525,888,12
30240,27,$$,84605,,DEL,20-12-2015 13:06,1,14-12-2015 02:30,TRUE,3,18-12-2015 15:29,14-12-2015 04:33,18,11-12-2015 19:44,78b5d126-9cc7-4680-97f4-121c23a2f673,xxx,ComputersandPeripherals,18b50528-0064-4f6b-a8c6-08e349364e12,Ishin Cotton Blue Saree,393673,3,21-12-2015 10:51,,,,,,,Lake Drew,87408,13-12-2015 23:07,SHPR526,888,58
825261,18,$$,84605,,DEL,,1,,TRUE,18,,25-12-2015 11:24,45,06-12-2015 15:55,3577547a-c981-4f9d-8a2e-0d083a0e0d76,xxx,Furnishing,680e9fea-afb7-488d-8c1a-e32623e2b2c6,Ishin Cotton Blue Saree,393673,39,22-12-2015 18:15,,,,,,,Lake Drew,13240,,SHPR527,888,50
248818,60,$$,84605,,DEL,,1,15-12-2015 10:07,FALSE,85,,13-12-2015 02:00,74,01-12-2015 05:44,3b009bd9-d4c4-4aa1-9e5e-5e8d4e106483,xxx,Luggage,e635fb40-1119-43f2-99cd-1f282234e334,Ishin Cotton Blue Saree,393673,30,19-12-2015 06:52,,,,,,,Lake Drew,93945,14-12-2015 15:54,SHPR528,888,27
973119,13,$$,84605,,DEL,,1,20-12-2015 00:30,TRUE,9,21-12-2015 09:37,07-12-2015 01:23,31,14-12-2015 17:18,ed342645-345a-4330-920e-589a30e5c8e4,xxx,Tablets,795bbb15-793b-4e4b-a668-3481b12588a2,Ishin Cotton Blue Saree,393673,36,22-12-2015 10:42,,,,,,,Lake Drew,81550,16-12-2015 13:40,SHPR529,888,43
340069,81,$$,84605,,DEL,21-12-2015 21:52,1,18-12-2015 16:49,FALSE,83,21-12-2015 02:31,27-12-2015 13:33,52,05-12-2015 10:47,e23ad9ee-6802-4b16-99ca-c9dfd9db15d9,xxx,Luggage,749b120a-a3bf-42e0-912f-d08c64a42cfb,Ishin Cotton Blue Saree,393673,9,22-12-2015 05:17,,,,,,,Lake Drew,35375,14-12-2015 06:11,SHPR530,888,69
222486,94,$$,84605,24-12-2015 16:45,DEL,,1,18-12-2015 09:44,FALSE,38,21-12-2015 02:41,25-12-2015 01:52,83,05-12-2015 18:21,f5efd297-1a55-403d-90fe-4da06e61c74c,xxx,Fitness,0a6c1c62-17b5-435e-b617-8fcd591375eb,Ishin Cotton Blue Saree,393673,10,21-12-2015 23:49,,,,,30-12-2015 23:26,19-12-2015 11:33,Lake Drew,59024,11-12-2015 04:25,SHPR531,888,45
277700,10,$$,84605,,DEL,,1,14-12-2015 15:05,TRUE,56,19-12-2015 21:28,27-12-2015 07:14,32,12-12-2015 02:09,38537b8e-86ce-400a-8744-fd26c3a64c75,xxx,Luggage,7fe0e846-e566-4538-be04-16cadebee621,Ishin Cotton Blue Saree,393673,28,21-12-2015 14:40,others,,,,04-12-2015 01:28,24-12-2015 06:21,Lake Drew,93721,12-12-2015 16:43,SHPR532,888,32
670995,69,$$,84605,,DEL,,1,16-12-2015 18:46,FALSE,59,19-12-2015 10:53,01-12-2015 09:32,73,01-12-2015 18:17,c201c599-f150-4ce6-9fb8-4738211ebda9,xxx,Fitness,e4e3c3d5-7896-41dd-9fe8-04c2cbe0ec1d,Ishin Cotton Blue Saree,393673,6,21-12-2015 03:55,,,,,,,Lake Drew,65944,04-12-2015 06:35,SHPR533,888,12
700739,38,$$,84605,,DEL,19-12-2015 14:57,1,15-12-2015 20:54,FALSE,2,19-12-2015 07:33,08-12-2015 03:41,47,03-12-2015 02:23,daf90c57-0132-4802-9cd9-6bbec5d1f50a,xxx,Mobiles,2814a8a1-d72c-4fe1-925a-14e2c2da5afb,Ishin Cotton Blue Saree,393673,20,20-12-2015 02:21,,,,,,,Lake Drew,26648,12-12-2015 17:56,SHPR534,888,93
589502,49,$$,84605,,DEL,22-12-2015 17:53,1,10-12-2015 11:50,TRUE,58,21-12-2015 23:29,17-12-2015 06:06,93,01-12-2015 14:35,bcaeeb18-5733-4741-8ceb-97b8887febae,xxx,Decoratives,d0b58303-a780-4fc1-a6e0-c00de729bed2,Ishin Cotton Blue Saree,393673,18,22-12-2015 04:49,,,,,,,Lake Drew,21267,09-12-2015 12:29,SHPR535,888,52
413608,14,$$,84605,,DEL,21-12-2015 17:47,1,19-12-2015 17:03,FALSE,66,20-12-2015 18:46,14-12-2015 03:43,41,04-12-2015 19:30,15227115-95b6-421d-aa86-ac9850afc9bb,xxx,Luggage,bc4c78c2-c1ba-46ac-a576-34c54ff89358,Ishin Cotton Blue Saree,393673,25,21-12-2015 02:53,,,,,,,Lake Drew,9764,19-12-2015 08:42,SHPR536,888,88
148716,36,$$,84605,,DEL,22-12-2015 06:45,5,16-12-2015 09:41,FALSE,7,21-12-2015 17:53,13-12-2015 14:37,98,11-12-2015 02:19,11e03e83-100e-4beb-ba99-c2f8b7d8555d,xxx,Fitness,d58bec11-e39f-40dd-a8db-4e0839f2cb90,Ishin Cotton Blue Saree,393673,28,22-12-2015 12:59,,,,,,,Lake Drew,2538,11-12-2015 23:19,SHPR537,888,4
483897,87,$$,84605,,DEL,,5,15-12-2015 17:48,FALSE,81,19-12-2015 06:08,10-12-2015 16:59,21,07-12-2015 23:00,08a395d6-136e-4bba-96d7-84d894a1c354,xxx,Luggage,939d07e9-2c3c-44de-a306-5de4a4405d51,Ishin Cotton Blue Saree,393673,13,21-12-2015 07:21,person_unavailable,,,,18-12-2015 21:57,29-12-2015 11:36,Lake Drew,33514,10-12-2015 16:22,SHPR538,888,44
65127,83,$$,84605,,DEL,,1,14-12-2015 10:59,TRUE,30,,30-12-2015 12:54,33,02-12-2015 06:07,02bae33a-96c2-4d08-8afe-ad93ad8c5916,xxx,Sports,009a8bea-f844-45fe-a79b-5cc27f03e277,Ishin Cotton Blue Saree,393673,10,22-12-2015 12:11,,,,,,,Lake Drew,51514,12-12-2015 03:08,SHPR539,888,12
83515,52,$$,84605,,DEL,,1,20-12-2015 16:19,TRUE,62,21-12-2015 11:05,16-12-2015 00:30,46,08-12-2015 10:36,675bfed3-9d58-4e35-b8a0-39b894a23ffc,xxx,Luggage,bc604e87-fd7c-40f8-b40a-f765e9d5624c,Ishin Cotton Blue Saree,393673,12,22-12-2015 14:47,,,,,,,Lake Drew,73279,18-12-2015 17:47,SHPR540,888,39
939425,24,$$,84605,,DEL,,1,11-12-2015 15:31,TRUE,28,13-12-2015 18:33,15-12-2015 01:54,76,02-12-2015 17:26,f59bd3c8-c5b5-4b26-a620-33f45524f4e4,xxx,PowerBanks,fe603d18-14a9-4d81-8b74-cab2ca06856d,Ishin Cotton Blue Saree,393673,11,18-12-2015 11:27,order_cancelled,,,,04-12-2015 22:42,27-12-2015 16:08,Lake Drew,78120,09-12-2015 01:51,SHPR541,888,7
285711,33,$$,84605,,DEL,,1,,TRUE,85,,06-12-2015 06:56,15,02-12-2015 10:03,9d1bf8a3-b00c-4894-ad71-66c929737de2,xxx,Luggage,9df0d794-8365-431d-ab40-a0b7939f3a2c,Ishin Cotton Blue Saree,393673,29,21-12-2015 14:55,,,,,,,Lake Drew,10619,,SHPR542,888,65
284563,78,$$,84605,,DEL,,1,18-12-2015 16:36,TRUE,64,21-12-2015 10:02,24-12-2015 00:17,30,02-12-2015 23:01,70e47ecd-c823-4be9-9871-b5e841fcc316,xxx,Decoratives,7ddc2416-abb5-445c-8298-f1c491073848,Ishin Cotton Blue Saree,393673,12,21-12-2015 15:55,,,,,,,Lake Drew,9835,13-12-2015 16:42,SHPR543,888,90
825104,48,$$,84605,,DEL,,1,15-12-2015 07:52,TRUE,84,,03-12-2015 23:00,16,07-12-2015 19:20,c204d745-415d-4b89-9379-d0dda853000c,xxx,ComputersandPeripherals,339a30af-62da-4f87-95a8-a0ff7fe5d02a,Ishin Cotton Blue Saree,393673,5,22-12-2015 14:18,,,,,,,Lake Drew,53846,14-12-2015 17:27,SHPR544,888,42
